id.plot,name.plant,cf,TaxonRank,IsChildTaxonOf,remarks,cover.adapt.brbl,cover
S_VLR_A1,Lathyrus pratensis,no,SPE,Lathyrus,NA,4,62.5
S_VLR_A1,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),NA,+,0.5
S_VLR_A1,Persicaria amphibia,no,SPE,Persicaria,NA,+,0.5
S_VLR_A1,Phleum pratense agg.,no,AGG,Phleum,NA,1a,2
S_VLR_A1,Plantago lanceolata,no,SPE,Plantago,NA,1a,2
S_VLR_A1,Poa pratensis agg.,no,AGG,Poa,(Poa angustifolia),1a,2
S_VLR_A1,Poa trivialis s. l.,no,SPE,Poa,NA,+,0.5
S_VLR_A1,Ranunculus repens,no,SPE,Ranunculus,NA,1a,2
S_VLR_A1,Rhinanthus minor,no,SPE,Rhinanthus,NA,r,0.1
S_VLR_A1,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,r,0.1
S_VLR_A1,Trifolium dubium,no,SPE,Trifolium dubium agg.,NA,r,0.1
S_VLR_A1,Trifolium pratense,no,SPE,Trifolium,NA,r,0.1
S_VLR_A1,Trifolium repens,no,SPE,Trifolium,NA,1a,2
S_VLR_A1,Trisetum flavescens,no,SPE,Trisetum,NA,+,0.5
S_VLR_A1,Veronica serpyllifolia,no,SPE,Veronica,NA,r,0.1
S_VLR_A1,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,NA,+,0.5
S_VLR_A2,Achillea millefolium agg.,no,AGG,Achillea,NA,r,0.1
S_VLR_A2,Agrostis capillaris,no,SPE,Agrostis,NA,1a,2
S_VLR_A2,Alopecurus pratensis,no,SPE,Alopecurus,NA,1b,4
S_VLR_A2,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1b,4
S_VLR_A2,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,r,0.1
S_VLR_A2,Bromus racemosus,no,SPE,Bromus racemosus agg.,det. JK,+,0.5
S_VLR_A2,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,r,0.1
S_VLR_A2,Cynosurus cristatus,no,SPE,Cynosurus,NA,1a,2
S_VLR_A2,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1a,2
S_VLR_A2,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,NA,r,0.1
S_VLR_A2,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,3,37.5
S_VLR_A2,Galium mollugo agg.,no,AGG,Galium,NA,2a,10
S_VLR_A2,Holcus lanatus,no,SPE,Holcus,NA,2a,10
S_VLR_A2,Lathyrus pratensis,no,SPE,Lathyrus,NA,1a,2
S_VLR_A2,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,2a,10
S_VLR_A2,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),NA,r,0.1
S_VLR_A2,Myosotis arvensis,no,SPE,Myosotis,NA,r,0.1
S_VLR_A2,Phleum pratense agg.,no,AGG,Phleum,NA,+,0.5
S_VLR_A2,Plantago lanceolata,no,SPE,Plantago,NA,+,0.5
S_VLR_A2,Poa pratensis agg.,no,AGG,Poa,(Poa angustifolia),1a,2
S_VLR_A2,Poa trivialis s. l.,no,SPE,Poa,NA,r,0.1
S_VLR_A2,Trifolium dubium,no,SPE,Trifolium dubium agg.,NA,1a,2
S_VLR_A2,Trifolium pratense,no,SPE,Trifolium,NA,2a,10
S_VLR_A2,Trifolium repens,no,SPE,Trifolium,NA,+,0.5
S_VLR_A2,Trisetum flavescens,no,SPE,Trisetum,NA,1a,2
S_VLR_A2,Veronica arvensis,yes,SPE,Veronica,dürr,r,0.1
S_VLR_A2,Veronica serpyllifolia,no,SPE,Veronica,NA,r,0.1
S_VLR_A2,Vicia hirsuta,no,SPE,Vicia,NA,r,0.1
S_VLR_A2,Vicia sativa agg.,no,AGG,Vicia,NA,+,0.5
S_VLR_A2,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,NA,1a,2
S_VLR_A3,Achillea millefolium agg.,no,AGG,Achillea,NA,r,0.1
S_VLR_A3,Alopecurus pratensis,no,SPE,Alopecurus,NA,1b,4
S_VLR_A3,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1b,4
S_VLR_A3,Bellis perennis,no,SPE,Bellis,NA,1a,2
S_VLR_A3,Bromus racemosus,no,SPE,Bromus racemosus agg.,det. JK,r,0.1
S_VLR_A3,Cirsium arvense,no,SPE,Cirsium,NA,1a,2
S_VLR_A3,Cynosurus cristatus,no,SPE,Cynosurus,NA,1a,2
S_VLR_A3,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,+,0.5
S_VLR_A3,Equisetum palustre,no,SPE,Equisetum,NA,1a,2
S_VLR_A3,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,2b,20
S_VLR_A3,Galium mollugo agg.,no,AGG,Galium,NA,2a,10
S_VLR_A3,Holcus lanatus,no,SPE,Holcus,NA,2b,20
S_VLR_A3,Lathyrus pratensis,no,SPE,Lathyrus,NA,2a,10
S_VLR_A3,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,1a,2
S_VLR_A3,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),NA,r,0.1
S_VLR_A3,Persicaria amphibia,no,SPE,Persicaria,NA,+,0.5
S_VLR_A3,Phleum pratense agg.,no,AGG,Phleum,NA,+,0.5
S_VLR_A3,Plantago lanceolata,no,SPE,Plantago,NA,1a,2
S_VLR_A3,Poa pratensis agg.,no,AGG,Poa,(Poa angustifolia),1a,2
S_VLR_A3,Poa trivialis s. l.,no,SPE,Poa,NA,+,0.5
S_VLR_A3,Rhinanthus minor,no,SPE,Rhinanthus,NA,r,0.1
S_VLR_A3,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,r,0.1
S_VLR_A3,Trifolium dubium,no,SPE,Trifolium dubium agg.,NA,2a,10
S_VLR_A3,Trisetum flavescens,no,SPE,Trisetum,NA,r,0.1
S_VLR_A3,Veronica serpyllifolia,no,SPE,Veronica,NA,r,0.1
S_VLR_A3,Vicia hirsuta,no,SPE,Vicia,NA,1a,2
S_VLR_A3,Vicia sativa agg.,no,AGG,Vicia,NA,1a,2
S_VLR_A3,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,NA,1b,4
S_VLR_A4,Alopecurus pratensis,no,SPE,Alopecurus,NA,2a,10
S_VLR_A4,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1a,2
S_VLR_A4,Bromus racemosus,no,SPE,Bromus racemosus agg.,det. JK,r,0.1
S_VLR_A4,Cynosurus cristatus,no,SPE,Cynosurus,NA,+,0.5
S_VLR_A4,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1a,2
S_VLR_A4,Elymus repens s. str.,no,SPE,Elymus,NA,1a,2
S_VLR_A4,Equisetum palustre,no,SPE,Equisetum,NA,+,0.5
S_VLR_A4,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,3,37.5
S_VLR_A4,Galium mollugo agg.,no,AGG,Galium,NA,2a,10
S_VLR_A4,Holcus lanatus,no,SPE,Holcus,NA,2b,20
S_VLR_A4,Lathyrus pratensis,no,SPE,Lathyrus,NA,1a,2
S_VLR_A4,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,1a,2
S_VLR_A4,Poa pratensis agg.,no,AGG,Poa,(Poa angustifolia),1a,2
S_VLR_A4,Rhinanthus minor,no,SPE,Rhinanthus,NA,+,0.5
S_VLR_A4,Rumex acetosa,no,SPE,Rumex,NA,r,0.1
S_VLR_A4,Rumex crispus,no,SPE,Rumex,NA,+,0.5
S_VLR_A4,Trifolium dubium,no,SPE,Trifolium dubium agg.,NA,r,0.1
S_VLR_A4,Trisetum flavescens,no,SPE,Trisetum,NA,r,0.1
S_VLR_A4,Veronica arvensis,yes,SPE,Veronica,dürr,r,0.1
S_VLR_A4,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,+,0.5
S_VLR_A4,Veronica serpyllifolia,no,SPE,Veronica,NA,r,0.1
S_VLR_A4,Vicia hirsuta,no,SPE,Vicia,NA,1a,2
S_VLR_A4,Vicia sativa agg.,no,AGG,Vicia,NA,+,0.5
S_VLR_A4,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,NA,1a,2
S_VLR_T,Agrimonia eupatoria,no,SPE,Agrimonia,NA,NA,NA
S_VLR_T,Festuca arundinacea,no,SPE,Festuca,NA,NA,NA
S_VLR_T,Festuca rubra agg.,no,AGG,Festuca,NA,NA,NA
S_VLR_T,Filipendula ulmaria,no,SPE,Filipendula,NA,NA,NA
S_VLR_T,Galium verum s. str.,no,SPE,Galium verum agg.,NA,NA,NA
S_VLR_T,Geum urbanum,no,SPE,Geum,NA,NA,NA
S_VLR_T,Heracleum sphondylium,no,SPE,Heracleum,NA,NA,NA
S_VLR_T,Hypochaeris radicata,no,SPE,Hypochaeris,NA,NA,NA
S_VLR_T,Luzula campestris agg.,no,AGG,Luzula,NA,NA,NA
S_VLR_T,Lythrum salicaria,no,SPE,Lythrum,NA,NA,NA
S_VLR_T,Orobanche,no,GAT,Scrophulariaceae,Artbestimmung nicht möglich da zu klein,NA,NA
S_VLR_T,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,NA,NA
S_VLR_T,Rubus caesius,no,SPE,Rubus sect. Caesii,NA,NA,NA
S_VLR_T,Trifolium hybridum,no,SPE,Trifolium,NA,NA,NA
S_WGD_A1,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
S_WGD_A1,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1a,2
S_WGD_A1,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2b,20
S_WGD_A1,Centaurea jacea agg.,no,AGG,Centaurea,NA,1a,2
S_WGD_A1,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,r,0.1
S_WGD_A1,Cirsium arvense,no,SPE,Cirsium,NA,+,0.5
S_WGD_A1,Cynosurus cristatus,no,SPE,Cynosurus,NA,+,0.5
S_WGD_A1,Daucus carota,no,SPE,Daucus,NA,1a,2
S_WGD_A1,Dipsacus fullonum,no,SPE,Dipsacus,NA,1a,2
S_WGD_A1,Equisetum arvense,no,SPE,Equisetum,NA,1a,2
S_WGD_A1,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,2a,10
S_WGD_A1,Galium mollugo agg.,no,AGG,Galium,NA,+,0.5
S_WGD_A1,Plantago lanceolata,no,SPE,Plantago,NA,2a,10
S_WGD_A1,Poa trivialis s. l.,no,SPE,Poa,NA,+,0.5
S_WGD_A1,Rumex crispus,no,SPE,Rumex,NA,1a,2
S_WGD_A1,Stellaria graminea,no,SPE,Stellaria,NA,r,0.1
S_WGD_A1,Tanacetum vulgare,no,SPE,Tanacetum,NA,1a,2
S_WGD_A1,Trifolium hybridum,no,SPE,Trifolium,NA,r,0.1
S_WGD_A1,Trisetum flavescens,no,SPE,Trisetum,NA,1b,4
S_WGD_A2,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
S_WGD_A2,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1a,2
S_WGD_A2,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,3,37.5
S_WGD_A2,Carum carvi,no,SPE,Carum,NA,r,0.1
S_WGD_A2,Centaurea jacea agg.,no,AGG,Centaurea,NA,1a,2
S_WGD_A2,Cynosurus cristatus,no,SPE,Cynosurus,NA,+,0.5
S_WGD_A2,Daucus carota,no,SPE,Daucus,NA,+,0.5
S_WGD_A2,Dipsacus fullonum,no,SPE,Dipsacus,NA,1a,2
S_WGD_A2,Equisetum arvense,no,SPE,Equisetum,NA,1a,2
S_WGD_A2,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,2a,10
S_WGD_A2,Galium mollugo agg.,no,AGG,Galium,NA,+,0.5
S_WGD_A2,Plantago lanceolata,no,SPE,Plantago,NA,2a,10
S_WGD_A2,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),+,0.5
S_WGD_A2,Poa trivialis s. l.,no,SPE,Poa,NA,1a,2
S_WGD_A2,Rumex crispus,no,SPE,Rumex,NA,2a,10
S_WGD_A2,Silene dioica,no,SPE,Silene,NA,r,0.1
S_WGD_A2,Silene vulgaris,no,SPE,Silene,NA,r,0.1
S_WGD_A2,Tanacetum vulgare,no,SPE,Tanacetum,NA,r,0.1
S_WGD_A2,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,1a,2
S_WGD_A2,Trifolium hybridum,no,SPE,Trifolium,NA,1b,4
S_WGD_A2,Trisetum flavescens,no,SPE,Trisetum,NA,2a,10
S_WGD_A3,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
S_WGD_A3,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1a,2
S_WGD_A3,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2a,10
S_WGD_A3,Carum carvi,no,SPE,Carum,NA,1a,2
S_WGD_A3,Centaurea jacea agg.,no,AGG,Centaurea,NA,1a,2
S_WGD_A3,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,r,0.1
S_WGD_A3,Cirsium arvense,no,SPE,Cirsium,NA,r,0.1
S_WGD_A3,Cynosurus cristatus,no,SPE,Cynosurus,NA,1a,2
S_WGD_A3,Daucus carota,no,SPE,Daucus,NA,1b,4
S_WGD_A3,Dipsacus fullonum,no,SPE,Dipsacus,NA,+,0.5
S_WGD_A3,Equisetum arvense,no,SPE,Equisetum,NA,2a,10
S_WGD_A3,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,2a,10
S_WGD_A3,Galium mollugo agg.,no,AGG,Galium,NA,+,0.5
S_WGD_A3,Galium verum s. str.,no,SPE,Galium verum agg.,NA,r,0.1
S_WGD_A3,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,NA,+,0.5
S_WGD_A3,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,1a,2
S_WGD_A3,Malva moschata,yes,SPE,Malva,sehr kleines Exemplar,r,0.1
S_WGD_A3,Plantago lanceolata,no,SPE,Plantago,NA,2a,10
S_WGD_A3,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),+,0.5
S_WGD_A3,Poa trivialis s. l.,no,SPE,Poa,NA,r,0.1
S_WGD_A3,Potentilla reptans,no,SPE,Potentilla,NA,+,0.5
S_WGD_A3,Prunella vulgaris,no,SPE,Prunella,NA,r,0.1
S_WGD_A3,Tanacetum vulgare,no,SPE,Tanacetum,NA,+,0.5
S_WGD_A3,Trisetum flavescens,no,SPE,Trisetum,NA,2b,20
S_WGD_A4,Achillea millefolium agg.,no,AGG,Achillea,NA,1a,2
S_WGD_A4,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1b,4
S_WGD_A4,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2a,10
S_WGD_A4,Centaurea jacea agg.,no,AGG,Centaurea,NA,1a,2
S_WGD_A4,Cirsium vulgare,no,SPE,Cirsium,NA,r,0.1
S_WGD_A4,Cynosurus cristatus,no,SPE,Cynosurus,NA,+,0.5
S_WGD_A4,Dipsacus fullonum,no,SPE,Dipsacus,NA,+,0.5
S_WGD_A4,Equisetum arvense,no,SPE,Equisetum,NA,1b,4
S_WGD_A4,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,2a,10
S_WGD_A4,Galium mollugo agg.,no,AGG,Galium,NA,r,0.1
S_WGD_A4,Galium verum s. str.,no,SPE,Galium verum agg.,NA,r,0.1
S_WGD_A4,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,1b,4
S_WGD_A4,Plantago lanceolata,no,SPE,Plantago,NA,2a,10
S_WGD_A4,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),+,0.5
S_WGD_A4,Poa trivialis s. l.,no,SPE,Poa,NA,1a,2
S_WGD_A4,Prunella vulgaris,no,SPE,Prunella,NA,1a,2
S_WGD_A4,Silene dioica,no,SPE,Silene,NA,r,0.1
S_WGD_A4,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,+,0.5
S_WGD_A4,Trifolium hybridum,no,SPE,Trifolium,NA,r,0.1
S_WGD_A4,Trifolium repens,no,SPE,Trifolium,NA,+,0.5
S_WGD_A4,Trisetum flavescens,no,SPE,Trisetum,NA,2a,10
S_WGD_A4,Veronica filiformis,no,SPE,Veronica,NA,r,0.1
S_WGD_T,Agrimonia eupatoria,no,SPE,Agrimonia,NA,NA,NA
S_WGD_T,Artemisia vulgaris,no,SPE,Artemisia vulgaris agg.,NA,NA,NA
S_WGD_T,Bellis perennis,no,SPE,Bellis,NA,NA,NA
S_WGD_T,Calystegia sepium,no,SPE,Calystegia sepium agg.,NA,NA,NA
S_WGD_T,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,NA,NA
S_WGD_T,Holcus lanatus,no,SPE,Holcus,NA,NA,NA
S_WGD_T,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),NA,NA,NA
S_WGD_T,Medicago lupulina,no,SPE,Medicago,NA,NA,NA
S_WGD_T,Medicago sativa,no,SPE,Medicago sativa agg.,NA,NA,NA
S_WGD_T,Myosotis arvensis,no,SPE,Myosotis,NA,NA,NA
S_WGD_T,Rumex obtusifolius,no,SPE,Rumex,NA,NA,NA
S_WGD_T,Solidago canadensis,no,SPE,Solidago,NA,NA,NA
S_WGD_T,Trifolium dubium,no,SPE,Trifolium dubium agg.,NA,NA,NA
S_WGD_T,Trifolium pratense,no,SPE,Trifolium,NA,NA,NA
S_WGD_T,Tussilago farfara,no,SPE,Tussilago,NA,NA,NA
S_WGD_T,Urtica dioica s. l.,no,AGG,Urtica,NA,NA,NA
S_WGD_T,Vicia hirsuta,no,SPE,Vicia,NA,NA,NA
S_WGD_T,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,NA,NA,NA
S_WLF_A1,Agrostis stolonifera,no,SPE,Agrostis stolonifera agg.,NA,4,62.5
S_WLF_A1,Alopecurus pratensis,no,SPE,Alopecurus,NA,2a,10
S_WLF_A1,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,NA,r,0.1
S_WLF_A1,Elymus repens s. str.,no,SPE,Elymus,NA,2a,10
S_WLF_A1,Glechoma hederacea,no,SPE,Glechoma,NA,+,0.5
S_WLF_A1,Lolium hybridum,no,SPE,Lolium,NA,2a,10
S_WLF_A1,Phleum pratense agg.,no,AGG,Phleum,NA,1a,2
S_WLF_A1,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),1a,2
S_WLF_A1,Poa trivialis s. l.,no,SPE,Poa,NA,+,0.5
S_WLF_A1,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,1a,2
S_WLF_A1,Trifolium repens,no,SPE,Trifolium,NA,+,0.5
S_WLF_A2,Agrostis stolonifera,no,SPE,Agrostis stolonifera agg.,NA,1a,2
S_WLF_A2,Alopecurus pratensis,no,SPE,Alopecurus,NA,3,37.5
S_WLF_A2,Elymus repens s. str.,no,SPE,Elymus,NA,1a,2
S_WLF_A2,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,1a,2
S_WLF_A2,Galium mollugo agg.,no,AGG,Galium,NA,r,0.1
S_WLF_A2,Lolium hybridum,no,SPE,Lolium,NA,1a,2
S_WLF_A2,Plantago lanceolata,no,SPE,Plantago,NA,r,0.1
S_WLF_A2,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),3,37.5
S_WLF_A2,Poa trivialis s. l.,no,SPE,Poa,NA,2a,10
S_WLF_A2,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,2b,20
S_WLF_A2,Trifolium pratense,no,SPE,Trifolium,NA,1a,2
S_WLF_A2,Trifolium repens,no,SPE,Trifolium,NA,1b,4
S_WLF_A3,Agrostis stolonifera,no,SPE,Agrostis stolonifera agg.,NA,2a,10
S_WLF_A3,Alopecurus pratensis,no,SPE,Alopecurus,NA,4,62.5
S_WLF_A3,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1a,2
S_WLF_A3,Festuca rubra agg.,no,AGG,Festuca,NA,1b,4
S_WLF_A3,Lolium hybridum,no,SPE,Lolium,NA,+,0.5
S_WLF_A3,Phleum pratense agg.,no,AGG,Phleum,NA,r,0.1
S_WLF_A3,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),2a,10
S_WLF_A3,Poa trivialis s. l.,no,SPE,Poa,NA,2a,10
S_WLF_A4,Alopecurus pratensis,no,SPE,Alopecurus,NA,3,37.5
S_WLF_A4,Elymus repens s. str.,no,SPE,Elymus,NA,2a,10
S_WLF_A4,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,1a,2
S_WLF_A4,Holcus lanatus,no,SPE,Holcus,NA,+,0.5
S_WLF_A4,Lolium hybridum,no,SPE,Lolium,NA,1a,2
S_WLF_A4,Phleum pratense agg.,no,AGG,Phleum,NA,+,0.5
S_WLF_A4,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),2a,10
S_WLF_A4,Poa trivialis s. l.,no,SPE,Poa,NA,3,37.5
S_WLF_T,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,NA,NA
S_WLF_T,Bellis perennis,no,SPE,Bellis,NA,NA,NA
S_WLF_T,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,NA,NA
S_WLF_T,Lolium perenne,no,SPE,Lolium,NA,NA,NA
S_WLF_T,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,NA,NA
S_WLF_T,Ranunculus repens,no,SPE,Ranunculus,NA,NA,NA
S_WLF_T,Rumex acetosa,no,SPE,Rumex,NA,NA,NA
S_WLF_T,Rumex obtusifolius,no,SPE,Rumex,NA,NA,NA
S_WLF_T,Symphytum officinale agg.,no,AGG,Symphytum,NA,NA,NA
S_WNG_A1,Achillea millefolium agg.,no,AGG,Achillea,NA,1a,2
S_WNG_A1,Agrimonia eupatoria,no,SPE,Agrimonia,NA,2a,10
S_WNG_A1,Arenaria serpyllifolia s. l.,no,SPE,Arenaria serpyllifolia agg.,NA,+,0.5
S_WNG_A1,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2a,10
S_WNG_A1,Brachypodium pinnatum,no,SPE,Brachypodium pinnatum agg.,NA,1b,4
S_WNG_A1,Centaurea jacea agg.,no,AGG,Centaurea,NA,+,0.5
S_WNG_A1,Clinopodium vulgare,no,SPE,Clinopodium,NA,1b,4
S_WNG_A1,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,+,0.5
S_WNG_A1,Daucus carota,no,SPE,Daucus,NA,r,0.1
S_WNG_A1,Euphorbia cyparissias,no,SPE,Euphorbia,NA,r,0.1
S_WNG_A1,Festuca ovina agg.,no,AG1,Festuca,NA,3,37.5
S_WNG_A1,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,1a,2
S_WNG_A1,Galium mollugo agg.,no,AGG,Galium,NA,+,0.5
S_WNG_A1,Hypericum perforatum,no,SPE,Hypericum,NA,1a,2
S_WNG_A1,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,NA,1a,2
S_WNG_A1,Origanum vulgare,no,SPE,Origanum,NA,1b,4
S_WNG_A1,Plantago lanceolata,no,SPE,Plantago,NA,1a,2
S_WNG_A1,Poa pratensis agg.,no,AGG,Poa,(Poa angustifolia),1a,2
S_WNG_A1,Prunus spinosa s. str.,no,SPE,Prunus spinosa agg.,NA,1a,2
S_WNG_A1,Rhinanthus serotinus s. l.,yes,SPE,Rhinanthus,Herbar; (bestimmungskritisch),1b,4
S_WNG_A1,Rosa canina s. l.,yes,SPE,Rosa,NA,r,0.1
S_WNG_A1,Salvia verticillata,no,SPE,Salvia,NA,1a,2
S_WNG_A1,Securigera varia,no,SPE,Securigera,NA,2a,10
S_WNG_A1,Silene vulgaris,no,SPE,Silene,NA,r,0.1
S_WNG_A1,Thymus pulegioides s. l.,yes,SPE,Thymus chamaedrys agg.,NA,+,0.5
S_WNG_A1,Trisetum flavescens,no,SPE,Trisetum,NA,1b,4
S_WNG_A1,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,2a,10
S_WNG_A2,Acer campestre,no,SPE,Acer,NA,r,0.1
S_WNG_A2,Achillea millefolium agg.,no,AGG,Achillea,NA,1a,2
S_WNG_A2,Agrimonia eupatoria,no,SPE,Agrimonia,NA,2a,10
S_WNG_A2,Arenaria serpyllifolia s. l.,no,SPE,Arenaria serpyllifolia agg.,NA,+,0.5
S_WNG_A2,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2a,10
S_WNG_A2,Brachypodium pinnatum,no,SPE,Brachypodium pinnatum agg.,NA,1b,4
S_WNG_A2,Bromus arvensis,yes,SPE,Bromus,"Bestimmung schwierig (arvensis, commutatus oder sogar hordeaceus)",+,0.5
S_WNG_A2,Carex polyphylla,no,SPE,Carex muricata agg.,"polyphylla nicht ganz sicher, auf jeden Fall muricata agg.",+,0.5
S_WNG_A2,Clinopodium vulgare,no,SPE,Clinopodium,NA,1b,4
S_WNG_A2,Convolvulus arvensis,no,SPE,Convolvulus,NA,+,0.5
S_WNG_A2,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1a,2
S_WNG_A2,Daucus carota,no,SPE,Daucus,NA,r,0.1
S_WNG_A2,Erigeron annuus,no,SPE,Erigeron,NA,r,0.1
S_WNG_A2,Festuca ovina agg.,no,AG1,Festuca,NA,2b,20
S_WNG_A2,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,1a,2
S_WNG_A2,Galium mollugo agg.,no,AGG,Galium,NA,1a,2
S_WNG_A2,Geranium columbinum,no,SPE,Geranium,NA,1a,2
S_WNG_A2,Hypericum perforatum,no,SPE,Hypericum,NA,1a,2
S_WNG_A2,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,NA,2a,10
S_WNG_A2,Odontites vernus agg.,yes,AGG,Odontites,Herbar; veg.; bestimmt als Odontites vulgaris (bestimmungskritisch),r,0.1
S_WNG_A2,Origanum vulgare,no,SPE,Origanum,NA,2a,10
S_WNG_A2,Plantago lanceolata,no,SPE,Plantago,NA,r,0.1
S_WNG_A2,Poa pratensis agg.,no,AGG,Poa,(Poa angustifolia),1a,2
S_WNG_A2,Rhinanthus serotinus s. l.,yes,SPE,Rhinanthus,Herbar; (bestimmungskritisch),2a,10
S_WNG_A2,Rosa canina s. l.,yes,SPE,Rosa,NA,r,0.1
S_WNG_A2,Salvia pratensis,no,SPE,Salvia,NA,1a,2
S_WNG_A2,Salvia verticillata,no,SPE,Salvia,NA,1a,2
S_WNG_A2,Securigera varia,no,SPE,Securigera,NA,1b,4
S_WNG_A2,Senecio jacobaea,no,SPE,Senecio,NA,r,0.1
S_WNG_A2,Trisetum flavescens,no,SPE,Trisetum,NA,2a,10
S_WNG_A2,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,1a,2
S_WNG_A3,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
S_WNG_A3,Agrimonia eupatoria,no,SPE,Agrimonia,NA,2a,10
S_WNG_A3,Allium carinatum,yes,SPE,Allium,NA,r,0.1
S_WNG_A3,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,+,0.5
S_WNG_A3,Brachypodium pinnatum,no,SPE,Brachypodium pinnatum agg.,NA,1a,2
