id.site,name.plant,cf,TaxonRank,IsChildTaxonOf,cover.mean
M_WLE,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.15
M_WLE,Urtica dioica s. l.,no,AGG,Urtica,0.5
M_WUG,Achillea millefolium agg.,no,AGG,Achillea,0.25
M_WUG,Agrostis capillaris,no,SPE,Agrostis,1
M_WUG,Alopecurus pratensis,no,SPE,Alopecurus,4
M_WUG,Bolboschoenus maritimus s. str.,no,SPE,Bolboschoenus maritimus agg.,2
M_WUG,Carex disticha,no,SPE,Carex,1.025
M_WUG,Carex hirta,no,SPE,Carex,0.5
M_WUG,Carex riparia,no,SPE,Carex,0.5
M_WUG,Carex vulpina agg.,yes,AGG,Carex,0.125
M_WUG,Carex vulpina agg.,no,AGG,Carex,0.125
M_WUG,Cirsium arvense,no,SPE,Cirsium,0.775
M_WUG,Cirsium vulgare,no,SPE,Cirsium,1.15
M_WUG,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,2.5
M_WUG,Elymus repens s. str.,no,SPE,Elymus,11.875
M_WUG,Epilobium,no,GAT,Onagraceae,0.15
M_WUG,Epilobium,yes,GAT,Onagraceae,0.125
M_WUG,Epilobium hirsutum,no,SPE,Epilobium,0.025
M_WUG,Festuca,no,GAT,Poaceae,2.5
M_WUG,Festuca arundinacea,no,SPE,Festuca,1.125
M_WUG,Glechoma hederacea,no,SPE,Glechoma,0.5
M_WUG,Holcus lanatus,no,SPE,Holcus,10
M_WUG,Hypericum tetrapterum,no,SPE,Hypericum,0.025
M_WUG,Juncus compressus agg.,no,AGG,Juncus,0.125
M_WUG,Lotus corniculatus,yes,SPE,Lotus corniculatus agg.,0.125
M_WUG,Lysimachia vulgaris,no,SPE,Lysimachia,0.025
M_WUG,Lythrum salicaria,no,SPE,Lythrum,0.5
M_WUG,Medicago lupulina,no,SPE,Medicago,0.15
M_WUG,Melilotus dentatus,no,SPE,Melilotus,1
M_WUG,Mentha aquatica,no,SPE,Mentha,3.5
M_WUG,Odontites vernus,no,SPE,Odontites vernus agg.,1.625
M_WUG,Phalaris arundinacea,no,SPE,Phalaris,3.5
M_WUG,Plantago lanceolata,no,SPE,Plantago,0.875
M_WUG,Plantago major agg.,no,AGG,Plantago,0.5
M_WUG,Plantago uliginosa,no,SPE,Plantago major agg.,0.025
M_WUG,Poa pratensis agg.,no,AGG,Poa,8.5
M_WUG,Poa trivialis s. l.,no,SPE,Poa,4.5
M_WUG,Potentilla anserina,no,SPE,Potentilla,16.875
M_WUG,Prunella vulgaris,yes,SPE,Prunella,0.025
M_WUG,Pulicaria dysenterica,no,SPE,Pulicaria,2.5
M_WUG,Ranunculus repens,no,SPE,Ranunculus,4
M_WUG,Stachys palustris,no,SPE,Stachys,0.025
M_WUG,Symphytum officinale s. str.,no,SPE,Symphytum officinale agg.,2.125
M_WUG,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.15
M_WUG,Trifolium pratense,no,SPE,Trifolium,0.275
M_WUG,Vicia cracca,no,SPE,Vicia cracca agg.,0.125
M_WUG,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,1.625
M_WUM,Agrimonia eupatoria,no,SPE,Agrimonia,0.75
M_WUM,Alopecurus pratensis,no,SPE,Alopecurus,6
M_WUM,Arrhenatherum elatius,no,SPE,Arrhenatherum,0.5
M_WUM,Bolboschoenus maritimus s. str.,no,SPE,Bolboschoenus maritimus agg.,2.5
M_WUM,Calamagrostis epigejos,no,SPE,Calamagrostis,1
M_WUM,Calystegia sepium,no,SPE,Calystegia sepium agg.,0.125
M_WUM,Carex disticha,no,SPE,Carex,3.5
M_WUM,Carex hirta,no,SPE,Carex,7.5
M_WUM,Centaurea jacea agg.,no,AGG,Centaurea,0.125
M_WUM,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.125
M_WUM,Cirsium arvense,no,SPE,Cirsium,12.5
M_WUM,Cirsium oleraceum,no,SPE,Cirsium,1
M_WUM,Cirsium vulgare,no,SPE,Cirsium,0.3
M_WUM,Crataegus,no,GAT,Rosaceae,0.07500000000000001
M_WUM,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,1.5
M_WUM,Elymus repens s. str.,no,SPE,Elymus,5
M_WUM,Equisetum arvense,no,SPE,Equisetum,0.025
M_WUM,Festuca arundinacea,no,SPE,Festuca,9.375
M_WUM,Galium mollugo agg.,no,AGG,Galium,4.625
M_WUM,Glechoma hederacea,no,SPE,Glechoma,3.75
M_WUM,Holcus lanatus,no,SPE,Holcus,5
M_WUM,Juncus inflexus,no,SPE,Juncus,0.5
M_WUM,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,0.125
M_WUM,Lotus corniculatus,yes,SPE,Lotus corniculatus agg.,0.125
M_WUM,Lysimachia nummularia,no,SPE,Lysimachia,0.625
M_WUM,Lythrum salicaria,no,SPE,Lythrum,0.125
M_WUM,Medicago lupulina,no,SPE,Medicago,0.125
M_WUM,Mentha aquatica,yes,SPE,Mentha,0.5
M_WUM,Mentha aquatica,no,SPE,Mentha,0.125
M_WUM,Odontites vernus agg.,no,AGG,Odontites,1
M_WUM,Pastinaca sativa,no,SPE,Pastinaca,0.625
M_WUM,Persicaria maculosa,no,SPE,Persicaria,0.125
M_WUM,Phalaris arundinacea,no,SPE,Phalaris,0.5
M_WUM,Plantago lanceolata,no,SPE,Plantago,1.125
M_WUM,Plantago major agg.,no,AGG,Plantago,0.125
M_WUM,Poa pratensis agg.,no,AGG,Poa,5
M_WUM,Poa trivialis s. l.,no,SPE,Poa,11
M_WUM,Potentilla anserina,no,SPE,Potentilla,1
M_WUM,Potentilla reptans,no,SPE,Potentilla,0.125
M_WUM,Pulicaria dysenterica,no,SPE,Pulicaria,10.375
M_WUM,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.75
M_WUM,Ranunculus repens,no,SPE,Ranunculus,0.125
M_WUM,Rhinanthus serotinus s. l.,no,SPE,Rhinanthus,0.025
M_WUM,Rumex acetosa,no,SPE,Rumex,0.125
M_WUM,Solidago canadensis,no,SPE,Solidago,0.125
M_WUM,Stachys palustris,no,SPE,Stachys,0.5
M_WUM,Symphytum bohemicum,no,SPE,Symphytum officinale agg.,1.5
M_WUM,Symphytum officinale s. str.,no,SPE,Symphytum officinale agg.,1
M_WUM,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.025
M_WUM,Trifolium campestre,no,SPE,Trifolium,0.125
M_WUM,Trifolium pratense,no,SPE,Trifolium,1.125
M_WUM,Vicia cracca,no,SPE,Vicia cracca agg.,0.15
M_WUM,Vicia sativa agg.,no,AGG,Vicia,0.15
M_WUN,Alopecurus pratensis,no,SPE,Alopecurus,15.75
M_WUN,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,1.25
M_WUN,Cirsium arvense,no,SPE,Cirsium,2
M_WUN,Festuca arundinacea,no,SPE,Festuca,41.625
M_WUN,Galium mollugo agg.,no,AGG,Galium,0.125
M_WUN,Glechoma hederacea,no,SPE,Glechoma,2.5
M_WUN,Holcus lanatus,no,SPE,Holcus,0.125
M_WUN,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,2
M_WUN,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),0.175
M_WUN,Mentha aquatica,no,SPE,Mentha,1.125
M_WUN,Myosotis arvensis,no,SPE,Myosotis,0.15
M_WUN,Pastinaca sativa,no,SPE,Pastinaca,0.5
M_WUN,Phragmites australis,no,SPE,Phragmites,0.625
M_WUN,Poa pratensis agg.,no,AGG,Poa,20.375
M_WUN,Potentilla anserina,no,SPE,Potentilla,0.775
M_WUN,Ranunculus repens,no,SPE,Ranunculus,0.5
M_WUN,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.025
M_WUN,Veronica arvensis,no,SPE,Veronica,0.2
M_WUN,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,0.65
M_WUP,Achillea millefolium agg.,no,AGG,Achillea,0.125
M_WUP,Agrostis capillaris,no,SPE,Agrostis,0.5
M_WUP,Agrostis stolonifera,no,SPE,Agrostis stolonifera agg.,2.625
M_WUP,Alopecurus pratensis,no,SPE,Alopecurus,2.5
M_WUP,Arrhenatherum elatius,no,SPE,Arrhenatherum,0.625
M_WUP,Calamagrostis epigejos,no,SPE,Calamagrostis,14.5
M_WUP,Carex disticha,no,SPE,Carex,0.625
M_WUP,Carex panicea,no,SPE,Carex,0.125
M_WUP,Carex riparia,no,SPE,Carex,1.625
M_WUP,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,1.625
M_WUP,Cirsium arvense,no,SPE,Cirsium,1.125
M_WUP,Cirsium vulgare,no,SPE,Cirsium,0.15
M_WUP,Crataegus,no,GAT,Rosaceae,0.05
M_WUP,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,7.625
M_WUP,Elymus repens s. str.,no,SPE,Elymus,2.625
M_WUP,Galium boreale,no,SPE,Galium,0.5
M_WUP,Galium mollugo agg.,no,AGG,Galium,0.75
M_WUP,Glechoma hederacea,no,SPE,Glechoma,1.25
M_WUP,Holcus lanatus,no,SPE,Holcus,2.5
M_WUP,Inula britannica,no,SPE,Inula,2.125
M_WUP,Lathyrus pratensis,no,SPE,Lathyrus,0.125
M_WUP,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,1.25
M_WUP,Linaria vulgaris,no,SPE,Linaria,0.125
M_WUP,Linum catharticum,no,SPE,Linum,0.275
M_WUP,Luzula campestris agg.,no,AGG,Luzula,0.15
M_WUP,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),0.875
M_WUP,Mentha,no,GAT,Lamiaceae,0.625
M_WUP,Myosotis arvensis,no,SPE,Myosotis,0.07500000000000001
M_WUP,Odontites vernus,yes,SPE,Odontites vernus agg.,0.5
M_WUP,Phalaris arundinacea,no,SPE,Phalaris,0.025
M_WUP,Phragmites australis,no,SPE,Phragmites,0.25
M_WUP,Picris hieracioides s. l.,no,SPE,Picris,0.125
M_WUP,Poa pratensis agg.,no,AGG,Poa,5
M_WUP,Potentilla anserina,no,SPE,Potentilla,1.375
M_WUP,Potentilla reptans,no,SPE,Potentilla,15.375
M_WUP,Prunella vulgaris,no,SPE,Prunella,0.375
M_WUP,Prunus spinosa s. str.,yes,SPE,Prunus spinosa agg.,0.025
M_WUP,Ranunculus repens,no,SPE,Ranunculus,0.65
M_WUP,Rhamnus cathartica,no,SPE,Rhamnus,0.025
M_WUP,Rumex acetosa,no,SPE,Rumex,0.125
M_WUP,Selinum dubium,no,SPE,Selinum,1.125
M_WUP,Symphytum officinale s. str.,no,SPE,Symphytum officinale agg.,0.025
M_WUP,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.025
M_WUP,Thalictrum flavum,no,SPE,Thalictrum,5.125
M_WUP,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,0.25
M_WUP,Viola hirta,no,SPE,Viola,1.625
M_WUP,Viola stagnina,no,SPE,Viola,0.5
M_WUR,Achillea millefolium agg.,no,AGG,Achillea,0.5
M_WUR,Alopecurus pratensis,no,SPE,Alopecurus,1.25
M_WUR,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,0.025
M_WUR,Calamagrostis epigejos,no,SPE,Calamagrostis,1
M_WUR,Carex,no,GAT,Cyperaceae,0.25
M_WUR,Carex disticha,no,SPE,Carex,2.625
M_WUR,Carex hirta,no,SPE,Carex,0.125
M_WUR,Carex vesicaria,yes,SPE,Carex,0.125
M_WUR,Cirsium arvense,no,SPE,Cirsium,8
M_WUR,Cirsium oleraceum,no,SPE,Cirsium,0.125
M_WUR,Cirsium vulgare,no,SPE,Cirsium,0.125
M_WUR,Crataegus monogyna,no,SPE,Crataegus,0.125
M_WUR,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,9.375
M_WUR,Equisetum arvense,no,SPE,Equisetum,0.125
M_WUR,Festuca arundinacea,no,SPE,Festuca,0.125
M_WUR,Filipendula ulmaria,no,SPE,Filipendula,0.125
M_WUR,Galium boreale,no,SPE,Galium,0.125
M_WUR,Galium mollugo agg.,no,AGG,Galium,0.025
M_WUR,Glechoma hederacea,no,SPE,Glechoma,0.125
M_WUR,Holcus lanatus,no,SPE,Holcus,15.875
M_WUR,Lathyrus pratensis,no,SPE,Lathyrus,0.125
M_WUR,Leucanthemum ircutianum,no,SPE,Leucanthemum vulgare agg.,0.775
M_WUR,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),0.275
M_WUR,Lysimachia vulgaris,no,SPE,Lysimachia,0.125
M_WUR,Lythrum salicaria,no,SPE,Lythrum,0.125
M_WUR,Mentha aquatica,no,SPE,Mentha,3.5
M_WUR,Myosotis arvensis,no,SPE,Myosotis,0.125
M_WUR,Phalaris arundinacea,no,SPE,Phalaris,12.5
M_WUR,Poa pratensis agg.,no,AGG,Poa,0.125
M_WUR,Poa trivialis s. l.,no,SPE,Poa,0.025
M_WUR,Potentilla anserina,no,SPE,Potentilla,3.125
M_WUR,Potentilla reptans,no,SPE,Potentilla,0.125
M_WUR,Pulicaria dysenterica,no,SPE,Pulicaria,0.625
M_WUR,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.125
M_WUR,Ranunculus repens,no,SPE,Ranunculus,0.875
M_WUR,Selinum dubium,no,SPE,Selinum,1
M_WUR,Serratula tinctoria s. l.,no,SPE,Serratula,0.5
M_WUR,Symphytum officinale s. str.,no,SPE,Symphytum officinale agg.,3.5
M_WUR,Trifolium pratense,no,SPE,Trifolium,0.025
M_WUR,Vicia cracca,no,SPE,Vicia cracca agg.,0.5
N_AFE,Achillea millefolium agg.,no,AGG,Achillea,13.5
N_AFE,Alopecurus pratensis,no,SPE,Alopecurus,0.125
N_AFE,Anthriscus sylvestris,no,SPE,Anthriscus sylvestris agg.,0.75
N_AFE,Aphanes arvensis,no,SPE,Aphanes,0.5
N_AFE,Arabidopsis thaliana,no,SPE,Arabidopsis,0.025
N_AFE,Arrhenatherum elatius,no,SPE,Arrhenatherum,9.9
N_AFE,Artemisia vulgaris,no,SPE,Artemisia vulgaris agg.,0.5
N_AFE,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,10.5
N_AFE,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.3
N_AFE,Cirsium arvense,no,SPE,Cirsium,0.25
N_AFE,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,8
N_AFE,Daucus carota,no,SPE,Daucus,0.125
N_AFE,Festuca rubra,no,SPE,Festuca rubra agg.,0.125
N_AFE,Geranium molle,no,SPE,Geranium,0.525
N_AFE,Geranium pusillum,no,SPE,Geranium,0.75
N_AFE,Holcus lanatus,no,SPE,Holcus,6.525
N_AFE,Hypochaeris radicata,no,SPE,Hypochaeris,1
N_AFE,Lolium perenne,no,SPE,Lolium,0.025
N_AFE,Matricaria chamomilla,no,SPE,Matricaria,0.025
N_AFE,Phleum pratense agg.,no,AGG,Phleum,0.05
N_AFE,Plantago lanceolata,no,SPE,Plantago,24.25
N_AFE,Poa pratensis agg.,no,AGG,Poa,13.5
N_AFE,Rumex acetosa,no,SPE,Rumex,5
N_AFE,Rumex acetosella s. l.,no,SPE,Rumex,10.5
N_AFE,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,1.25
N_AFE,Stellaria graminea,no,SPE,Stellaria,0.05
N_AFE,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,3
N_AFE,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.25
N_AFE,Trifolium pratense,no,SPE,Trifolium,0.5
N_AFE,Trifolium repens,no,SPE,Trifolium,0.375
N_AFE,Veronica arvensis,no,SPE,Veronica,0.2
N_AFE,Vicia angustifolia s. l.,no,AGG,Vicia sativa agg.,1.5
N_AFE,Viola arvensis,no,SPE,Viola tricolor agg.,0.275
N_ALA,Achillea millefolium agg.,no,AGG,Achillea,15.375
N_ALA,Alopecurus pratensis,no,SPE,Alopecurus,33.125
N_ALA,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,3
N_ALA,Arrhenatherum elatius,no,SPE,Arrhenatherum,0.625
N_ALA,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,0.025
N_ALA,Calamagrostis epigejos,no,SPE,Calamagrostis,0.05
N_ALA,Carex hirta,no,SPE,Carex,0.025
N_ALA,Centaurea jacea agg.,no,AGG,Centaurea,8.5
N_ALA,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.05
N_ALA,Cirsium arvense,no,SPE,Cirsium,0.5
N_ALA,Cirsium vulgare,no,SPE,Cirsium,0.025
N_ALA,Daucus carota,no,SPE,Daucus,4.5
N_ALA,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,1
N_ALA,Elymus repens s. str.,no,SPE,Elymus,0.025
N_ALA,Epilobium,no,GAT,Onagraceae,0.025
N_ALA,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,4.625
N_ALA,Festuca rubra,no,SPE,Festuca rubra agg.,4
N_ALA,Galium mollugo agg.,no,AGG,Galium,10.125
N_ALA,Galium pomeranicum,no,SPE,Galium,0.25
N_ALA,Galium verum s. str.,no,SPE,Galium verum agg.,0.125
N_ALA,Holcus lanatus,no,SPE,Holcus,0.125
N_ALA,Hypochaeris radicata,no,SPE,Hypochaeris,0.625
N_ALA,Lathyrus pratensis,no,SPE,Lathyrus,4.5
N_ALA,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,11
N_ALA,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,3
N_ALA,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),0.025
N_ALA,Medicago lupulina,no,SPE,Medicago,0.025
N_ALA,Persicaria maculosa,no,SPE,Persicaria,0.025
N_ALA,Phleum pratense agg.,no,AGG,Phleum,0.125
N_ALA,Plantago lanceolata,no,SPE,Plantago,3.5
N_ALA,Poa pratensis agg.,no,AGG,Poa,4.125
N_ALA,Poa trivialis s. l.,no,SPE,Poa,6.625
N_ALA,Potentilla reptans,no,SPE,Potentilla,0.025
N_ALA,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.1
N_ALA,Ranunculus repens,no,SPE,Ranunculus,1.25
N_ALA,Rumex acetosa,no,SPE,Rumex,0.15
N_ALA,Rumex crispus,no,SPE,Rumex,0.125
N_ALA,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,0.5
N_ALA,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.25
N_ALA,Trifolium pratense,no,SPE,Trifolium,5
N_ALA,Vicia cracca,no,SPE,Vicia cracca agg.,0.05
N_ALA,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,0.025
N_ARE,Achillea millefolium agg.,no,AGG,Achillea,0.025
N_ARE,Alopecurus pratensis,no,SPE,Alopecurus,1.25
N_ARE,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,0.5
N_ARE,Arrhenatherum elatius,no,SPE,Arrhenatherum,0.125
N_ARE,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,5.525
N_ARE,Capsella bursa-pastoris,no,SPE,Capsella,0.025
N_ARE,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,2.125
N_ARE,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,10.5
N_ARE,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,0.125
N_ARE,Equisetum arvense,no,SPE,Equisetum,0.15
N_ARE,Erodium cicutarium s. str.,no,SPE,Erodium cicutarium agg.,0.025
N_ARE,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,10.625
N_ARE,Festuca rubra,no,SPE,Festuca rubra agg.,1.75
N_ARE,Geranium molle,no,SPE,Geranium,0.125
N_ARE,Holcus lanatus,no,SPE,Holcus,38.75
N_ARE,Hypochaeris radicata,no,SPE,Hypochaeris,3.75
N_ARE,Lolium perenne,no,SPE,Lolium,0.625
N_ARE,Medicago lupulina,no,SPE,Medicago,0.175
N_ARE,Myosotis discolor,no,SPE,Myosotis,0.07500000000000001
N_ARE,Phleum pratense agg.,no,AGG,Phleum,3.625
N_ARE,Plantago lanceolata,no,SPE,Plantago,7
N_ARE,Poa pratensis agg.,no,AGG,Poa,0.125
N_ARE,Rumex acetosella s. l.,no,SPE,Rumex,0.525
N_ARE,Rumex thyrsiflorus,no,SPE,Rumex,0.125
N_ARE,Sanguisorba minor s. l.,no,SPE,Sanguisorba,0.625
N_ARE,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,1.25
N_ARE,Senecio vernalis,no,SPE,Senecio,0.025
N_ARE,Silene latifolia subsp. alba,no,SSP,Silene latifolia,0.15
N_ARE,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,6.125
N_ARE,Trifolium pratense,no,SPE,Trifolium,0.15
N_ARE,Veronica arvensis,no,SPE,Veronica,0.05
N_ARE,Vicia cracca,no,SPE,Vicia cracca agg.,0.05
N_ARE,Vicia sativa agg.,no,AGG,Vicia,0.2
N_ARE,Viola arvensis,no,SPE,Viola tricolor agg.,0.025
N_BEB,Agrostis capillaris,no,SPE,Agrostis,4
N_BEB,Calamagrostis epigejos,no,SPE,Calamagrostis,1
N_BEB,Carex,no,GAT,Cyperaceae,0.025
N_BEB,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.2
N_BEB,Elymus repens s. str.,no,SPE,Elymus,0.5
N_BEB,Festuca rubra,no,SPE,Festuca rubra agg.,6
N_BEB,Holcus lanatus,no,SPE,Holcus,51.875
N_BEB,Plantago lanceolata,no,SPE,Plantago,0.625
N_BEB,Poa pratensis agg.,no,AGG,Poa,28.75
N_BEB,Rumex acetosa,no,SPE,Rumex,1.25
N_BEB,Urtica dioica s. l.,no,AGG,Urtica,0.125
N_BEB,Veronica arvensis,no,SPE,Veronica,0.025
N_BEB,Viola arvensis,no,SPE,Viola tricolor agg.,0.025
N_BEN,Achillea ptarmica,no,SPE,Achillea ptarmica agg.,0.025
N_BEN,Alopecurus pratensis,no,SPE,Alopecurus,30.625
N_BEN,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.875
N_BEN,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,1.25
N_BEN,Festuca rubra,no,SPE,Festuca rubra agg.,9.375
N_BEN,Holcus lanatus,no,SPE,Holcus,7
N_BEN,Plantago lanceolata,no,SPE,Plantago,5.625
N_BEN,Poa pratensis agg.,no,AGG,Poa,37.25
N_BEN,Rumex acetosa,no,SPE,Rumex,3.025
N_BEN,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,0.625
N_BEN,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,2.5
N_BEN,Veronica arvensis,no,SPE,Veronica,0.775
N_BIT,Achillea millefolium agg.,no,AGG,Achillea,1.15
N_BIT,Agrostis capillaris,no,SPE,Agrostis,16
N_BIT,Bellis perennis,no,SPE,Bellis,0.05
N_BIT,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,0.125
N_BIT,Carex hirta,no,SPE,Carex,0.125
N_BIT,Cynosurus cristatus,no,SPE,Cynosurus,0.15
N_BIT,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,1.75
N_BIT,Festuca rubra,no,SPE,Festuca rubra agg.,2.5
N_BIT,Geranium pusillum,no,SPE,Geranium,0.025
N_BIT,Holcus lanatus,no,SPE,Holcus,13.5
N_BIT,Hypochaeris radicata,no,SPE,Hypochaeris,2.05
N_BIT,Lolium perenne,no,SPE,Lolium,0.25
N_BIT,Luzula campestris agg.,no,AGG,Luzula,0.55
N_BIT,Plantago lanceolata,no,SPE,Plantago,37.25
N_BIT,Poa pratensis agg.,no,AGG,Poa,0.375
N_BIT,Quercus rubra,no,SPE,Quercus,0.025
N_BIT,Rhinanthus minor,no,SPE,Rhinanthus,0.125
N_BIT,Rumex acetosa,no,SPE,Rumex,3.125
N_BIT,Senecio jacobaea,no,SPE,Senecio,19.375
N_BIT,Succisa pratensis,no,SPE,Succisa,0.5
N_BIT,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.025
N_BIT,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.175
N_BIT,Trifolium repens,no,SPE,Trifolium,0.15
N_BIT,Trisetum flavescens,no,SPE,Trisetum,1.125
N_BLE,Achillea millefolium agg.,no,AGG,Achillea,10.5
N_BLE,Agrostis capillaris,no,SPE,Agrostis,28.75
N_BLE,Alopecurus pratensis,no,SPE,Alopecurus,9.875
N_BLE,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,2.625
N_BLE,Calamagrostis epigejos,no,SPE,Calamagrostis,0.5
N_BLE,Carex hirta,no,SPE,Carex,5.125
N_BLE,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.07500000000000001
N_BLE,Crataegus,no,GAT,Rosaceae,0.025
N_BLE,Crepis capillaris,no,SPE,Crepis,2.5
N_BLE,Daucus carota,no,SPE,Daucus,6.125
N_BLE,Elymus repens s. str.,no,SPE,Elymus,1
N_BLE,Equisetum arvense,no,SPE,Equisetum,0.125
N_BLE,Euphorbia esula s. str.,no,SPE,Euphorbia esula agg.,1
N_BLE,Festuca rubra,no,SPE,Festuca rubra agg.,7.75
N_BLE,Galium mollugo agg.,no,AGG,Galium,0.125
N_BLE,Glechoma hederacea,no,SPE,Glechoma,0.5
N_BLE,Holcus lanatus,no,SPE,Holcus,0.55
N_BLE,Hypericum perforatum,no,SPE,Hypericum,1.5
N_BLE,Hypochaeris radicata,no,SPE,Hypochaeris,12.875
N_BLE,Lathyrus pratensis,no,SPE,Lathyrus,0.125
N_BLE,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,2.125
N_BLE,Linaria vulgaris,no,SPE,Linaria,0.125
N_BLE,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,0.875
N_BLE,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),0.025
N_BLE,Plantago lanceolata,no,SPE,Plantago,2.625
N_BLE,Poa pratensis agg.,no,AGG,Poa,0.65
N_BLE,Potentilla reptans,no,SPE,Potentilla,0.5
N_BLE,Ranunculus repens,no,SPE,Ranunculus,0.15
N_BLE,Rorippa anceps,no,SPE,Rorippa,0.125
N_BLE,Rumex acetosa,no,SPE,Rumex,0.25
N_BLE,Rumex thyrsiflorus,no,SPE,Rumex,3.5
N_BLE,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,0.25
N_BLE,Senecio jacobaea,no,SPE,Senecio,0.525
N_BLE,Stellaria graminea,no,SPE,Stellaria,0.15
N_BLE,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.375
N_BLE,Trifolium arvense,no,SPE,Trifolium,0.025
N_BLE,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.025
N_BLE,Trifolium pratense,no,SPE,Trifolium,4.125
N_BLE,Vicia cracca,no,SPE,Vicia cracca agg.,0.65
N_BLU,Achillea millefolium agg.,no,AGG,Achillea,1.05
N_BLU,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,4.125
N_BLU,Anthriscus sylvestris,no,SPE,Anthriscus sylvestris agg.,0.125
N_BLU,Arrhenatherum elatius,no,SPE,Arrhenatherum,20.65
N_BLU,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,3.25
N_BLU,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,2.625
N_BLU,Equisetum arvense,no,SPE,Equisetum,0.15
N_BLU,Equisetum palustre,no,SPE,Equisetum,0.025
N_BLU,Festuca ovina agg.,no,AG1,Festuca,0.3
N_BLU,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,0.25
N_BLU,Holcus lanatus,no,SPE,Holcus,5.25
